position_id,fen,piece_placement,side_to_move,castling_rights,en_passant,halfmove_clock,fullmove_number,ply_number,total_pieces,white_pieces,black_pieces,phase
board_000376,rnb1k2r/p3qpbp/2ppp2n/6p1/Pp4P1/BPN4P/2PPPPB1/1R1QK1NR w Kkq - 2 11,rnb1k2r/p3qpbp/2ppp2n/6p1/Pp4P1/BPN4P/2PPPPB1/1R1QK1NR,white,Kkq,-,2,11,20,32,16,16,dense
board_000377,r2qkbnr/pppbp1p1/n2p1p2/2PQ3p/P4P2/3PP3/1P4PP/RNBK1BNR w q - 1 10,r2qkbnr/pppbp1p1/n2p1p2/2PQ3p/P4P2/3PP3/1P4PP/RNBK1BNR,white,q,-,1,10,18,32,16,16,dense
board_000378,r1bqkb1r/pp1p1p2/n1p4p/2P1p1p1/3P4/NP2n1PN/PBQ1PP1P/R3KB1R b KQkq - 0 9,r1bqkb1r/pp1p1p2/n1p4p/2P1p1p1/3P4/NP2n1PN/PBQ1PP1P/R3KB1R,black,KQkq,-,0,9,17,32,16,16,dense
board_000379,rnbqk1nr/1p1ppp1p/6pb/p1pN4/8/8/PPPPPPPP/R1BQKBNR w KQkq - 2 5,rnbqk1nr/1p1ppp1p/6pb/p1pN4/8/8/PPPPPPPP/R1BQKBNR,white,KQkq,-,2,5,8,32,16,16,dense
board_000380,rn1qkbnr/pp1bp1pp/2pp1p2/8/P1P3P1/3P4/1P2PPBP/RNBQK1NR b KQkq - 1 5,rn1qkbnr/pp1bp1pp/2pp1p2/8/P1P3P1/3P4/1P2PPBP/RNBQK1NR,black,KQkq,-,1,5,9,32,16,16,dense
board_000381,2bqkbnr/rppp4/p3p1p1/n4pNp/6P1/2NPP3/PPP2P1P/R1BKQB1R b k - 5 9,2bqkbnr/rppp4/p3p1p1/n4pNp/6P1/2NPP3/PPP2P1P/R1BKQB1R,black,k,-,5,9,17,32,16,16,dense
board_000382,r3kq1r/1pp2ppp/2n1b3/p2p4/1P2p1n1/2PNP2P/Pb1P1PP1/RKBQ1BNR w kq - 8 13,r3kq1r/1pp2ppp/2n1b3/p2p4/1P2p1n1/2PNP2P/Pb1P1PP1/RKBQ1BNR,white,kq,-,8,13,24,32,16,16,dense
board_000383,1nbqkb1r/rpppn1pp/4p3/p4p2/P1P4P/7N/1P1PPPP1/RNBQKB1R b KQk - 0 6,1nbqkb1r/rpppn1pp/4p3/p4p2/P1P4P/7N/1P1PPPP1/RNBQKB1R,black,KQk,-,0,6,11,32,16,16,dense
board_000384,r1bqkbnr/3pp1pp/n4p2/ppp5/1P3P2/B3P2P/P1PP2P1/RN1QKBNR w KQkq - 0 6,r1bqkbnr/3pp1pp/n4p2/ppp5/1P3P2/B3P2P/P1PP2P1/RN1QKBNR,white,KQkq,-,0,6,10,32,16,16,dense
board_000385,rnb2k1r/pp1pbp1p/q4np1/1Np1pBP1/5P2/1PPP1N2/P3P2P/R1BQK2R w KQ - 1 13,rnb2k1r/pp1pbp1p/q4np1/1Np1pBP1/5P2/1PPP1N2/P3P2P/R1BQK2R,white,KQ,-,1,13,24,32,16,16,dense
board_000386,rnbqkbnr/pppp2pp/4pp2/8/P7/R3P2P/1PPP1PP1/1NBQKBNR w Kkq - 1 5,rnbqkbnr/pppp2pp/4pp2/8/P7/R3P2P/1PPP1PP1/1NBQKBNR,white,Kkq,-,1,5,8,32,16,16,dense
board_000387,rnbk1bnr/3p1p1p/4p1q1/ppp3p1/P3BPP1/4P2N/RPPPK2P/1NBQ3R b - - 3 10,rnbk1bnr/3p1p1p/4p1q1/ppp3p1/P3BPP1/4P2N/RPPPK2P/1NBQ3R,black,-,-,3,10,19,32,16,16,dense
board_000388,1nbqkbn1/r1ppp1pr/1p3p1p/p7/1P6/2BP2PP/P1P1PP2/RN1QKBNR w KQ - 0 7,1nbqkbn1/r1ppp1pr/1p3p1p/p7/1P6/2BP2PP/P1P1PP2/RN1QKBNR,white,KQ,-,0,7,12,32,16,16,dense
board_000389,rnbqkbr1/p2pp1p1/1p3p2/2p4p/3P2n1/PPP2PP1/4P1BP/RNBQK1NR w KQq - 0 8,rnbqkbr1/p2pp1p1/1p3p2/2p4p/3P2n1/PPP2PP1/4P1BP/RNBQK1NR,white,KQq,-,0,8,14,32,16,16,dense
board_000390,rnb1kbn1/1ppqp3/3p3r/p4ppp/3P4/P4P2/1PPBP1PP/RN1QKBNR b q - 3 9,rnb1kbn1/1ppqp3/3p3r/p4ppp/3P4/P4P2/1PPBP1PP/RN1QKBNR,black,q,-,3,9,17,32,16,16,dense
board_000391,r2qkb1r/1pp1pp2/3p3p/p4bp1/1n2n1PP/PP3P2/R1PPP1BR/1NBQK1N1 b kq - 2 10,r2qkb1r/1pp1pp2/3p3p/p4bp1/1n2n1PP/PP3P2/R1PPP1BR/1NBQK1N1,black,kq,-,2,10,19,32,16,16,dense
board_000392,r1bqkb1r/pppp2pp/3P1p2/5n2/2n1pB2/2N4P/PPQ1PPP1/R3KBNR b KQkq - 1 9,r1bqkb1r/pppp2pp/3P1p2/5n2/2n1pB2/2N4P/PPQ1PPP1/R3KBNR,black,KQkq,-,1,9,17,31,15,16,dense
board_000393,r2qkbnr/p1pppppp/n6Q/1p1b4/8/3P2P1/PPPKPP1P/RNB2BNR b kq - 2 5,r2qkbnr/p1pppppp/n6Q/1p1b4/8/3P2P1/PPPKPP1P/RNB2BNR,black,kq,-,2,5,9,32,16,16,dense
board_000394,1rb2bn1/p1pqpkp1/1pn2p1r/3p2Pp/1P2P2P/1B6/PBPP1P2/RN1QK1NR w KQ - 2 12,1rb2bn1/p1pqpkp1/1pn2p1r/3p2Pp/1P2P2P/1B6/PBPP1P2/RN1QK1NR,white,KQ,-,2,12,22,32,16,16,dense
board_000395,r1bqkbr1/ppp1pppp/n2p3n/1P6/8/4PN2/P1PP1PPP/RNBQKBR1 b Qq - 1 5,r1bqkbr1/ppp1pppp/n2p3n/1P6/8/4PN2/P1PP1PPP/RNBQKBR1,black,Qq,-,1,5,9,32,16,16,dense
board_000396,r1bqkbnr/p1pp3p/2n1p3/1p3pp1/2P1PP2/1Q1P4/PP3NPP/RNB1KB1R b KQkq - 1 9,r1bqkbnr/p1pp3p/2n1p3/1p3pp1/2P1PP2/1Q1P4/PP3NPP/RNB1KB1R,black,KQkq,-,1,9,17,32,16,16,dense
board_000397,r1bqk2r/2pp2pp/2n1p3/pp1n4/1P2pP1b/P5P1/2PPQN1P/RNB1KBR1 b Qkq - 0 12,r1bqk2r/2pp2pp/2n1p3/pp1n4/1P2pP1b/P5P1/2PPQN1P/RNB1KBR1,black,Qkq,-,0,12,23,31,15,16,dense
board_000398,r1bqkbnr/2pppp1p/1pn3p1/p7/5P2/4P2P/PPPP2P1/RNBQKBNR w KQkq - 0 5,r1bqkbnr/2pppp1p/1pn3p1/p7/5P2/4P2P/PPPP2P1/RNBQKBNR,white,KQkq,-,0,5,8,32,16,16,dense
board_000399,r1b1kb1r/p2qp1pp/n2p1p1n/Ppp5/4P3/1P5P/1BPPQPPR/RN2KBN1 b Qkq - 2 8,r1b1kb1r/p2qp1pp/n2p1p1n/Ppp5/4P3/1P5P/1BPPQPPR/RN2KBN1,black,Qkq,-,2,8,15,32,16,16,dense
board_000400,rnb1k1nr/p5pp/3b3B/qppppp2/P2PP1P1/2N3RN/1PP1KP1P/R1Q2B2 w kq - 2 13,rnb1k1nr/p5pp/3b3B/qppppp2/P2PP1P1/2N3RN/1PP1KP1P/R1Q2B2,white,kq,-,2,13,24,32,16,16,dense
board_000401,rnb1k2r/2qp1pb1/1ppp2pn/p6p/4P1P1/1P3P1P/P1PP2K1/R1BQ1BNR w kq - 1 11,rnb1k2r/2qp1pb1/1ppp2pn/p6p/4P1P1/1P3P1P/P1PP2K1/R1BQ1BNR,white,kq,-,1,11,20,31,15,16,dense
board_000402,rn1qk2r/p1p4p/b2bp1pn/1p1p1p2/3P2Q1/1BP1P2P/PP1N1PPR/R1B1K1N1 b Qkq - 3 11,rn1qk2r/p1p4p/b2bp1pn/1p1p1p2/3P2Q1/1BP1P2P/PP1N1PPR/R1B1K1N1,black,Qkq,-,3,11,21,32,16,16,dense
board_000403,rnb4r/2p2kpp/pp1ppp1n/4P1q1/1bN3P1/2N2Q2/PPPP1P1P/R1B1KB1R b K - 1 11,rnb4r/2p2kpp/pp1ppp1n/4P1q1/1bN3P1/2N2Q2/PPPP1P1P/R1B1KB1R,black,K,-,1,11,21,32,16,16,dense
board_000404,r2qk1nr/ppp1bppp/2npp3/1B6/P7/1P2PN1b/2PP1PPP/RNBQK2R w KQkq - 5 9,r2qk1nr/ppp1bppp/2npp3/1B6/P7/1P2PN1b/2PP1PPP/RNBQK2R,white,KQkq,-,5,9,16,32,16,16,dense
board_000405,1n1qkbnr/1r1ppp2/b1p5/pp4pp/P1P2P2/1Q5N/1PNPP1PP/R1B1KB1R b KQk - 4 10,1n1qkbnr/1r1ppp2/b1p5/pp4pp/P1P2P2/1Q5N/1PNPP1PP/R1B1KB1R,black,KQk,-,4,10,19,32,16,16,dense
board_000406,2bqk2r/1ppn2p1/r2p1n1p/p3pp2/1P3PPP/b6N/PRPPP3/1NBQKB1R b k - 0 11,2bqk2r/1ppn2p1/r2p1n1p/p3pp2/1P3PPP/b6N/PRPPP3/1NBQKB1R,black,k,-,0,11,21,32,16,16,dense
board_000407,r2qkb1r/p2np2p/1p1p4/2pb1pp1/P2P2n1/2N2PPP/1PPQP2B/1R1K1BNR w kq - 1 12,r2qkb1r/p2np2p/1p1p4/2pb1pp1/P2P2n1/2N2PPP/1PPQP2B/1R1K1BNR,white,kq,-,1,12,22,32,16,16,dense
board_000408,r1q1k2r/1ppbpp2/p5pb/4n1Np/P2pPPn1/8/RPPP2PP/2BQKBNR w kq - 2 13,r1q1k2r/1ppbpp2/p5pb/4n1Np/P2pPPn1/8/RPPP2PP/2BQKBNR,white,kq,-,2,13,24,32,16,16,dense
board_000409,r2qkb1r/pbp1p3/n4n2/1p1pBppp/6P1/2PPP3/PP1KNP1P/RN1Q1B1R b kq - 0 10,r2qkb1r/pbp1p3/n4n2/1p1pBppp/6P1/2PPP3/PP1KNP1P/RN1Q1B1R,black,kq,-,0,10,19,32,16,16,dense
board_000410,rn1qkbnr/pp2ppp1/B1p1b2p/3p1P2/8/4P3/PPPP2PP/RNBQK1NR w KQkq - 0 5,rn1qkbnr/pp2ppp1/B1p1b2p/3p1P2/8/4P3/PPPP2PP/RNBQK1NR,white,KQkq,-,0,5,8,32,16,16,dense
board_000411,rn2kbnr/p3pp1p/q7/1pppN1p1/1PB3bP/2N1P3/PBPP1PP1/1R1QK1R1 w kq - 2 13,rn2kbnr/p3pp1p/q7/1pppN1p1/1PB3bP/2N1P3/PBPP1PP1/1R1QK1R1,white,kq,-,2,13,24,32,16,16,dense
board_000412,rnbqkbnr/1p3p2/7p/p1ppp1pP/P1P5/4PP1R/1P1P2P1/RNBQKBN1 b Qkq - 0 7,rnbqkbnr/1p3p2/7p/p1ppp1pP/P1P5/4PP1R/1P1P2P1/RNBQKBN1,black,Qkq,-,0,7,13,32,16,16,dense
board_000413,rnbq1b1r/p3kppp/1pp1p2n/1P1p4/P2P2P1/5P1P/2P1P3/RNBQKBNR b KQ - 0 7,rnbq1b1r/p3kppp/1pp1p2n/1P1p4/P2P2P1/5P1P/2P1P3/RNBQKBNR,black,KQ,-,0,7,13,32,16,16,dense
board_000414,rn1qkbnr/p3p1p1/4b3/1ppp1p1p/2P2PP1/P1N4N/1P1PP2P/R1BQKB1R b KQkq - 1 8,rn1qkbnr/p3p1p1/4b3/1ppp1p1p/2P2PP1/P1N4N/1P1PP2P/R1BQKB1R,black,KQkq,-,1,8,15,32,16,16,dense
board_000415,rnq2bnr/p1pp2Bp/b3p1k1/1p6/1P3p2/N4NPB/P1PPPP1P/R2Q1KR1 b - - 0 10,rnq2bnr/p1pp2Bp/b3p1k1/1p6/1P3p2/N4NPB/P1PPPP1P/R2Q1KR1,black,-,-,0,10,19,31,16,15,dense
board_000416,rnbqkbnr/2ppp1pp/1p3p2/8/p4PPP/2PP4/PP2P2R/RNBQKBN1 w Qkq - 1 7,rnbqkbnr/2ppp1pp/1p3p2/8/p4PPP/2PP4/PP2P2R/RNBQKBN1,white,Qkq,-,1,7,12,32,16,16,dense
board_000417,r1q1kbnr/ppp1pppp/3p4/Q4b2/1KP3P1/P6N/1P1PPP1P/RNB1nB1R b kq - 0 11,r1q1kbnr/ppp1pppp/3p4/Q4b2/1KP3P1/P6N/1P1PPP1P/RNB1nB1R,black,kq,-,0,11,21,32,16,16,dense
board_000418,rnbq1bnr/p1pkpppp/3p4/1p6/7N/4P3/PPPPBPPP/RNBQK2R b KQ - 1 4,rnbq1bnr/p1pkpppp/3p4/1p6/7N/4P3/PPPPBPPP/RNBQK2R,black,KQ,-,1,4,7,32,16,16,dense
board_000419,r1bqkb1r/p1pp1pp1/n4n2/P6p/1pNp1PP1/8/1PP1P1BP/R1BQK1NR w KQ - 5 12,r1bqkb1r/p1pp1pp1/n4n2/P6p/1pNp1PP1/8/1PP1P1BP/R1BQK1NR,white,KQ,-,5,12,22,31,15,16,dense
board_000420,rnbqk2r/2pp1p2/1p1bp2n/pP4pp/P6P/3PR3/2PNPPP1/RNBQKB2 w Qkq - 0 11,rnbqk2r/2pp1p2/1p1bp2n/pP4pp/P6P/3PR3/2PNPPP1/RNBQKB2,white,Qkq,-,0,11,20,32,16,16,dense
board_000421,rnb1kbnr/1pqppppp/2p5/p7/3P4/1P3P1N/P1P1P1PP/RNBQKB1R b KQkq - 0 4,rnb1kbnr/1pqppppp/2p5/p7/3P4/1P3P1N/P1P1P1PP/RNBQKB1R,black,KQkq,-,0,4,7,32,16,16,dense
board_000422,rnbqk1nr/p1ppppbp/6p1/1p6/5P2/P1NP4/1PP1P1PP/R1BQKBNR b KQkq - 2 4,rnbqk1nr/p1ppppbp/6p1/1p6/5P2/P1NP4/1PP1P1PP/R1BQKBNR,black,KQkq,-,2,4,7,32,16,16,dense
board_000423,2bqk1nr/r1pp1p1p/n4bp1/p7/1p2Pp2/NP1P2PP/P1P5/R1Q1KBNR w KQk - 0 12,2bqk1nr/r1pp1p1p/n4bp1/p7/1p2Pp2/NP1P2PP/P1P5/R1Q1KBNR,white,KQk,-,0,12,22,30,14,16,dense
board_000424,3qkbr1/r1pbpppp/2np4/pp6/NP4nP/P4PP1/1BPPP3/R2QKBNR w KQ - 1 11,3qkbr1/r1pbpppp/2np4/pp6/NP4nP/P4PP1/1BPPP3/R2QKBNR,white,KQ,-,1,11,20,32,16,16,dense
board_000425,rnbqkbnr/2p1p2p/8/pp1p1p2/1B3P2/1P6/P1PPP1PP/RN1QKBNR b KQkq - 1 6,rnbqkbnr/2p1p2p/8/pp1p1p2/1B3P2/1P6/P1PPP1PP/RN1QKBNR,black,KQkq,-,1,6,11,31,16,15,dense
board_000426,r1bqk1nr/2npp2p/4N1pb/pp3p2/1P2P1P1/P1p2P2/R1PP3P/1NBQKBR1 b kq - 1 11,r1bqk1nr/2npp2p/4N1pb/pp3p2/1P2P1P1/P1p2P2/R1PP3P/1NBQKBR1,black,kq,-,1,11,21,32,16,16,dense
board_000427,rnb1kb1r/1p1p1pp1/pq3n2/4p2p/1Pp3P1/4PN1N/P1PP2BP/R1BQK2R w KQ - 0 13,rnb1kb1r/1p1p1pp1/pq3n2/4p2p/1Pp3P1/4PN1N/P1PP2BP/R1BQK2R,white,KQ,-,0,13,24,31,15,16,dense
board_000428,rnbqkb1r/pp1ppp1p/2p3p1/8/7Q/4P1n1/PPPPNPPP/RNB1KB1R w KQkq - 2 6,rnbqkb1r/pp1ppp1p/2p3p1/8/7Q/4P1n1/PPPPNPPP/RNB1KB1R,white,KQkq,-,2,6,10,32,16,16,dense
board_000429,r1bqkb1r/ppp1nppp/4p3/3pn2P/2P5/5PPR/PP1PPK2/RNBQ1BN1 b kq - 2 9,r1bqkb1r/ppp1nppp/4p3/3pn2P/2P5/5PPR/PP1PPK2/RNBQ1BN1,black,kq,-,2,9,17,32,16,16,dense
board_000430,rnb1kbnr/pppp1p1p/4p1p1/6q1/1P4P1/2N2P2/P1PPP2P/1RBQKBNR w Kkq - 3 6,rnb1kbnr/pppp1p1p/4p1p1/6q1/1P4P1/2N2P2/P1PPP2P/1RBQKBNR,white,Kkq,-,3,6,10,32,16,16,dense
board_000431,r1bqkb1r/2p1pp2/p5pp/NpPp3n/1n4P1/5P2/PP1PPN1P/1RBQKB1R w Kkq d6 0 11,r1bqkb1r/2p1pp2/p5pp/NpPp3n/1n4P1/5P2/PP1PPN1P/1RBQKB1R,white,Kkq,d6,0,11,20,32,16,16,dense
board_000432,rnbqkb1r/1ppppp1p/p5p1/P7/8/1P2n2P/2PPPPP1/RNBQKBNR b Qkq - 0 6,rnbqkb1r/1ppppp1p/p5p1/P7/8/1P2n2P/2PPPPP1/RNBQKBNR,black,Qkq,-,0,6,11,32,16,16,dense
board_000433,r1q2bnr/1bp1k1pp/2npp1p1/pp6/2P3P1/1P2P2P/P1QP1P2/RNB1KB1R w KQ - 1 10,r1q2bnr/1bp1k1pp/2npp1p1/pp6/2P3P1/1P2P2P/P1QP1P2/RNB1KB1R,white,KQ,-,1,10,18,31,15,16,dense
board_000434,rnq1kbnr/ppp1pp1p/3p4/4N1pP/6b1/P7/1PPPPPP1/RNBQKB1R w KQkq - 3 6,rnq1kbnr/ppp1pp1p/3p4/4N1pP/6b1/P7/1PPPPPP1/RNBQKB1R,white,KQkq,-,3,6,10,32,16,16,dense
board_000435,rnbqkb1r/ppp2ppp/3p3n/4pP2/8/3PB3/PPP1PKPP/RN1Q1BNR w kq - 2 6,rnbqkb1r/ppp2ppp/3p3n/4pP2/8/3PB3/PPP1PKPP/RN1Q1BNR,white,kq,-,2,6,10,32,16,16,dense
board_000436,rnb1kbnr/pp2p1pp/Pqp5/3p1p2/6PP/8/1PPPPP2/RNBQKBNR b KQkq - 0 5,rnb1kbnr/pp2p1pp/Pqp5/3p1p2/6PP/8/1PPPPP2/RNBQKBNR,black,KQkq,-,0,5,9,32,16,16,dense
board_000437,rn1qk2r/p1pp2pp/4p2n/1p1b4/1bPNp1P1/NP1B4/P2P1P1P/R1BQK1R1 b Qkq - 1 11,rn1qk2r/p1pp2pp/4p2n/1p1b4/1bPNp1P1/NP1B4/P2P1P1P/R1BQK1R1,black,Qkq,-,1,11,21,31,15,16,dense
board_000438,rnbqk1nr/1p1pb3/p1p1p3/6p1/1PPP1pPp/4BN1P/P2NPP2/R2QKB1R w KQkq - 0 11,rnbqk1nr/1p1pb3/p1p1p3/6p1/1PPP1pPp/4BN1P/P2NPP2/R2QKB1R,white,KQkq,-,0,11,20,32,16,16,dense
board_000439,r2qkb1r/pbppppp1/n2B4/3n3p/4P1P1/1PN5/P1PP1P1P/2RQKBNR b Kq - 6 11,r2qkb1r/pbppppp1/n2B4/3n3p/4P1P1/1PN5/P1PP1P1P/2RQKBNR,black,Kq,-,6,11,21,31,16,15,dense
board_000440,rnbqk1nr/p1p3bp/8/Pp1p1pp1/4pP1P/2R1P3/1PPP2P1/1NBQKBNR w Kkq - 0 8,rnbqk1nr/p1p3bp/8/Pp1p1pp1/4pP1P/2R1P3/1PPP2P1/1NBQKBNR,white,Kkq,-,0,8,14,32,16,16,dense
board_000441,rnbqk1nr/ppppb2p/6p1/3Qpp2/P7/N1P5/1P1PPPPP/R1B1KBNR b KQkq - 3 5,rnbqk1nr/ppppb2p/6p1/3Qpp2/P7/N1P5/1P1PPPPP/R1B1KBNR,black,KQkq,-,3,5,9,32,16,16,dense
board_000442,r1bqk1nr/1ppppp1p/p6b/n5p1/1P3P2/N5P1/P1PPP2P/R1BQKBNR w KQkq - 1 7,r1bqk1nr/1ppppp1p/p6b/n5p1/1P3P2/N5P1/P1PPP2P/R1BQKBNR,white,KQkq,-,1,7,12,32,16,16,dense
board_000443,rn1qkb1r/p3pp1p/2ppb3/1p3np1/1PBPP1P1/2N2N2/P1P2P1P/R1BQKR2 b Qkq - 0 10,rn1qkb1r/p3pp1p/2ppb3/1p3np1/1PBPP1P1/2N2N2/P1P2P1P/R1BQKR2,black,Qkq,-,0,10,19,32,16,16,dense
board_000444,rnb1kr2/1ppp3p/3bN1p1/p3pp2/1P2P2q/N1P1nK2/PB1PBPPP/R2Q3R w q - 6 12,rnb1kr2/1ppp3p/3bN1p1/p3pp2/1P2P2q/N1P1nK2/PB1PBPPP/R2Q3R,white,q,-,6,12,22,32,16,16,dense
board_000445,1rbqk1nr/ppp4p/7b/3pppp1/1nPP1B2/PP6/R1QKPPPP/1N3BNR w k - 0 10,1rbqk1nr/ppp4p/7b/3pppp1/1nPP1B2/PP6/R1QKPPPP/1N3BNR,white,k,-,0,10,18,32,16,16,dense
board_000446,r1b1kbnr/3qpp1p/ppnpP3/1Qp3p1/2P5/N6P/PP1PNPP1/R1B1KB1R w KQkq - 2 10,r1b1kbnr/3qpp1p/ppnpP3/1Qp3p1/2P5/N6P/PP1PNPP1/R1B1KB1R,white,KQkq,-,2,10,18,32,16,16,dense
board_000447,1nb1kb1r/r1qppppp/5n2/ppp5/5P1P/5NP1/PPPPPK2/RNB1QB1R b k - 0 8,1nb1kb1r/r1qppppp/5n2/ppp5/5P1P/5NP1/PPPPPK2/RNB1QB1R,black,k,-,0,8,15,32,16,16,dense
board_000448,r1qk1bnr/pp2p1pp/2n2pb1/8/PPpp4/2PPBN2/R3PPPP/3QKBNR w K - 1 13,r1qk1bnr/pp2p1pp/2n2pb1/8/PPpp4/2PPBN2/R3PPPP/3QKBNR,white,K,-,1,13,24,32,16,16,dense
board_000449,r1bqkbnr/3np2p/1pp5/p2p1pp1/P1P4P/4PNP1/1PQPKP2/RNB2B1R w - - 2 11,r1bqkbnr/3np2p/1pp5/p2p1pp1/P1P4P/4PNP1/1PQPKP2/RNB2B1R,white,-,-,2,11,20,32,16,16,dense
board_000450,2bqkb1r/rppppppp/p3n2B/8/2P3P1/1Q1P4/PP2PPBP/RN2K1NR w KQk - 5 7,2bqkb1r/rppppppp/p3n2B/8/2P3P1/1Q1P4/PP2PPBP/RN2K1NR,white,KQk,-,5,7,12,31,16,15,dense
board_000451,r1b1k1nr/pppp3p/n5p1/1B2pp2/Pb4Pq/2P1P2P/1P1P1P2/RNBQK1NR b KQkq - 0 8,r1b1k1nr/pppp3p/n5p1/1B2pp2/Pb4Pq/2P1P2P/1P1P1P2/RNBQK1NR,black,KQkq,-,0,8,15,32,16,16,dense
board_000452,rnbqkbnr/1p1p3p/2p1p3/p4pp1/P1P1P1P1/5P2/1P1PB2P/RNBQ1KNR b kq - 0 10,rnbqkbnr/1p1p3p/2p1p3/p4pp1/P1P1P1P1/5P2/1P1PB2P/RNBQ1KNR,black,kq,-,0,10,19,32,16,16,dense
board_000453,1n1q1bnr/rppbpk1p/5p2/p2p2p1/3P4/NP2PPP1/PBP4P/R1Q1KBNR w KQ - 6 9,1n1q1bnr/rppbpk1p/5p2/p2p2p1/3P4/NP2PPP1/PBP4P/R1Q1KBNR,white,KQ,-,6,9,16,32,16,16,dense
board_000454,rnbqkbnr/p3pppp/1ppp4/8/P5P1/5P1N/1PPPP2P/RNBQKB1R b KQkq - 0 4,rnbqkbnr/p3pppp/1ppp4/8/P5P1/5P1N/1PPPP2P/RNBQKB1R,black,KQkq,-,0,4,7,32,16,16,dense
board_000455,r1bqkb1r/pppp1ppp/n4n2/4p3/3P2P1/8/PPP1PP1P/RNBQKBNR w KQkq - 1 4,r1bqkb1r/pppp1ppp/n4n2/4p3/3P2P1/8/PPP1PP1P/RNBQKBNR,white,KQkq,-,1,4,6,32,16,16,dense
board_000456,rnb3k1/pppN2pr/3pp2n/5p1p/1b3R1P/8/PPPQPPP1/R1B1KBN1 b Q - 3 12,rnb3k1/pppN2pr/3pp2n/5p1p/1b3R1P/8/PPPQPPP1/R1B1KBN1,black,Q,-,3,12,23,30,15,15,dense
board_000457,2rqkbn1/pppbpp1r/6pp/n2p4/1PP1P1N1/N6P/P2P1PP1/R1BQKBR1 w Q - 2 10,2rqkbn1/pppbpp1r/6pp/n2p4/1PP1P1N1/N6P/P2P1PP1/R1BQKBR1,white,Q,-,2,10,18,32,16,16,dense
board_000458,rn1qkb1r/p1pppp1p/1p5n/1P4p1/P7/3PP2b/2PK1P1P/RNBQ1BNR b kq - 0 7,rn1qkb1r/p1pppp1p/1p5n/1P4p1/P7/3PP2b/2PK1P1P/RNBQ1BNR,black,kq,-,0,7,13,31,15,16,dense
board_000459,rnbqkb1r/1p2pppp/2p4n/3p4/p5QP/4PN1R/PPPP1PP1/RNB1KB2 w Qkq - 0 6,rnbqkb1r/1p2pppp/2p4n/3p4/p5QP/4PN1R/PPPP1PP1/RNB1KB2,white,Qkq,-,0,6,10,32,16,16,dense
board_000460,1rb1kbnr/p1nppppp/8/1pp5/2N2PPP/1Pq5/P1PPP1R1/R1BQKBN1 b Qk - 4 8,1rb1kbnr/p1nppppp/8/1pp5/2N2PPP/1Pq5/P1PPP1R1/R1BQKBN1,black,Qk,-,4,8,15,32,16,16,dense
board_000461,r1bqkbnr/p1p1p1pp/p1n2p2/3p4/8/2P1P3/PP1PKPPP/RNBQ2NR w kq - 0 5,r1bqkbnr/p1p1p1pp/p1n2p2/3p4/8/2P1P3/PP1PKPPP/RNBQ2NR,white,kq,-,0,5,8,31,15,16,dense
board_000462,r1bqkbn1/2pp1p1r/8/ppn1p1pp/2P5/PPN1PB2/3P1PPP/R1BQ1KNR w q - 2 9,r1bqkbn1/2pp1p1r/8/ppn1p1pp/2P5/PPN1PB2/3P1PPP/R1BQ1KNR,white,q,-,2,9,16,32,16,16,dense
board_000463,rnbqkbnr/ppp1p1pp/5p2/3p4/2P3PP/8/PP1PPP2/RNBQKBNR w KQkq - 0 4,rnbqkbnr/ppp1p1pp/5p2/3p4/2P3PP/8/PP1PPP2/RNBQKBNR,white,KQkq,-,0,4,6,32,16,16,dense
board_000464,rnbqkbnr/p3p1pp/B2p1p2/1pp5/4P3/BP6/P1PP1PPP/RN1QK1NR w KQkq - 0 5,rnbqkbnr/p3p1pp/B2p1p2/1pp5/4P3/BP6/P1PP1PPP/RN1QK1NR,white,KQkq,-,0,5,8,32,16,16,dense
board_000465,r2qkb1r/p1ppn1pp/n4p2/Np2p2P/3Pb3/6P1/PPP1PP2/R1BQKBNR w KQkq - 2 10,r2qkb1r/p1ppn1pp/n4p2/Np2p2P/3Pb3/6P1/PPP1PP2/R1BQKBNR,white,KQkq,-,2,10,18,32,16,16,dense
board_000466,rn2kb1r/1bq1pppp/p1pp4/1p4N1/2P1n1P1/1P5B/P2PPP1P/RNBQ1RK1 b kq - 2 9,rn2kb1r/1bq1pppp/p1pp4/1p4N1/2P1n1P1/1P5B/P2PPP1P/RNBQ1RK1,black,kq,-,2,9,17,32,16,16,dense
board_000467,rn1qkb1r/p1p1pppp/4b2n/1p1p4/4P2P/1PN5/P1PP1PP1/R1BQKBNR w KQkq - 1 5,rn1qkb1r/p1p1pppp/4b2n/1p1p4/4P2P/1PN5/P1PP1PP1/R1BQKBNR,white,KQkq,-,1,5,8,32,16,16,dense
board_000468,rnbqkr2/pp1pbpnp/8/2p1p1BP/2P1P1pR/2QP4/PP1N1PP1/R3KBN1 b Qq - 4 12,rnbqkr2/pp1pbpnp/8/2p1p1BP/2P1P1pR/2QP4/PP1N1PP1/R3KBN1,black,Qq,-,4,12,23,32,16,16,dense
board_000469,r1bqkbn1/1p1p1pp1/n4B1r/2p1p2p/2PPPP2/p2B3P/PP4PR/RN1QK1N1 w Q - 3 13,r1bqkbn1/1p1p1pp1/n4B1r/2p1p2p/2PPPP2/p2B3P/PP4PR/RN1QK1N1,white,Q,-,3,13,24,32,16,16,dense
